text,topic,blog_name,pet,word_count,chunk_size
"ferret feeding guidelines healthy adult ferrets should be fed twice a day. ferrets with constant access to food and little physical/mental stimulation will eat all day out of boredom, which can lead to unwanted weight gain. pet parents should moisten all food given to ferrets under 16 weeks of age to ensure they stay hydrated and easily consume their meals. food no longer needs to be moistened once a ferret has grown all its adult teeth, provided that the animal is drinking enough water. adult ferret teeth erupt between 7 to 11 weeks of age on average. do not allow ferrets to consume chocolate, caffeine, or alcohol, as they are all toxic and can cause death or serious illness. sugar and high-fat treats (including raisins and other dried fruits, nuts, and seeds) should also be avoided because they can cause digestive upset. ensure you feed your ferret a ferret-specific diet. typically, pelleted food specifically formulated for their species to ensure their nutritional needs are met.",Ferret Feeding Guidelines,Ferret care sheet,Ferrets,165,186
"ferret grooming & care adult ferrets should be seen by a veterinarian at least once a year for a routine checkup and vaccinations. depending on the pet parent’s location, younger ferrets will need distemper vaccinations at 8, 11, and 14 weeks of age and rabies vaccinations between 12 and 16 weeks old. young ferrets may be carriers of epizootic catarrhal enteritis (ece or “green slime diarrhea”), a viral disease that can be deadly without proper treatment. pet parents should practice caution when introducing new ferrets to their home, as the animal may not show any signs of illness but still spread it to other ferrets in the household. affected ferrets can become sick within 3 days to 2 weeks after exposure. pet parents must seek immediate veterinary attention if they suspect their ferret has ece. middle-aged and older ferrets are prone to developing pancreatic tumors, called insulinomas, which cause the pancreas to produce too much insulin and lower the ferret’s blood sugar. insulinomas must be diagnosed and treated by a veterinarian. ferrets shed fur twice a year, in the spring and the fall. during shedding cycles, ferrets are more likely to develop hairballs, which can lead to life-threatening gastrointestinal obstruction if left untreated. to minimize hairballs, pet parents should /24, brush their ferret’s fur daily using a fine-toothed comb or soft-bristled brush. a hairball laxative, such as the marshall lax for the prevention of hairballs in ferrets, can be used along with daily brushing to keep hairballs from forming. recommended products: ware groom-n-kit for small animals oxbow enriched life wood small animal brush & comb ferrets groom themselves and will only need to be bathed once a month. pet parents can bathe their pet ferret using water and ferret-safe shampoo. do not bathe a ferret more often than monthly, as frequent baths can cause skin dryness and irritation. bathing will not remove a ferret’s natural, musky smell. recommended products: marshall no tears formula with aloe vera shampoo for ferrets professional pet products ferret shampoo ear care : pet parents should use a cotton ball and ferret-safe ear cleaning solution to remove waxy debris from a ferret’s outer ears. recommended products: marshall ear cleaner for ferrets professional pet products ferret ear cleaner nail care : most ferrets need a nail trim every 2 to 3 weeks. to prevent injury, nails should be trimmed by a veterinarian or someone trained to trim a ferret’s nails. if bleeding occurs, use a styptic powder to stop the bleeding quickly. recommended products: hertzko angled blade dog, cat, & small pet nail scissors professional pet products nail-safe dog, cat & ferret styptic powder dental care : pet parents should teach their ferrets to accept daily teeth-brushing at a young age by using a small finger toothbrush and meat-flavored toothpaste formulated for ferrets or cats. recommended products: sungrow dog & cat stick & finger toothbrush kit /24, virbac c.e.t. enzymatic poultry flavor toothpaste + tartar control seafood flavor dog & cat toothpaste",Ferret Grooming & Care,Ferret care sheet,Ferrets,495,565
ferret veterinary care,Ferret Veterinary Care,Ferret care sheet,Ferrets,3,3
"annual care ferrets should be examined by a veterinarian once annually when young and twice annually as seniors (after about five years of age). they can be transported in a cat carrier, just be sure to bring pictures of their enclosure, food, and bedding packaging. it is also best to bring a fresh fecal sample with you to the annual appointment.",Annual Care,Ferret care sheet,Ferrets,61,68
"signs of a healthy ferret clean, clear, bright eyes clean ears clean nostrils intact, long, relaxed whiskers trimmed, intact nails lean, flexible body with a smooth, shiny, intact hair coat clean urogenital region bright, inquisitive personality good appetite clean, intact teeth when to call a vet eyes that are cloudy or have discharge debris or discharge in ears nasal discharge excessively broken whiskers or whiskers held constantly close and bunched to the cheeks broken nails hair loss /24, urine or fecal staining or diarrhea lethargy inappetence broken teeth",Signs of a Healthy Ferret When to Call a Vet,Ferret care sheet,Ferrets,88,99
common illnesses in ferrets gi (gastrointestinal) foreign body adrenal disease insulinoma congestive heart failure inflammatory bowel disease lymphoma splenomegaly coccidiosis trauma,Common Illnesses in Ferrets,Ferret care sheet,Ferrets,21,22
"ferret faqs what should you not do with a ferret? do not feed your ferret an inappropriate diet designed for another species (such as cats) or keep them in an inappropriate enclosure. be sure their housing isn’t one they can get out of, and do not let them roam a room that isn’t secure. do not leave a ferret with other pets or small children unsupervised. do not skip annual examinations and vaccinations for your ferret. do ferrets cuddle with humans? ferrets tend to struggle with keeping still, especially when young or if they’re female. that being said, ferrets love to interact with people and crawl over them and depending on personality, sex, and age, will almost certainly love cuddles at the right times. /24, are ferrets high maintenance? ferrets can be high maintenance. they need a lot of physical and mental stimulation, a special diet, and regular cage cleaning to control smell. veterinary care can also be tricky since you’ll need to establish yourself with a veterinarian in the area that treats exotic pets like ferrets and be prepared for specialized medicine level veterinary bills. many pet insurances only insure pet cats and dogs and not exotic species. what is toxic to ferrets? grapes and raisins, onions and garlic, chocolate, avocado, and xylitol are all toxic to ferrets. why do ferrets smell bad? ferrets have scent glands that are removed at the time of their sterilization, before they’re adopted, in the u.s. the reason they continue to smell is because their sebaceous hair glands, whose job is to help grow healthy hair, also produce their signature musky smell. occasional baths, and more importantly regularly cleaned bedding, can help limit this smell on the ferret and in the home. is ferret pee toxic? ferret pee itself isn’t toxic but ferrets can spread salmonella through their fecal matter. the recommendation from the cdc is to be careful handling and cleaning excrement from ferrets. /24, ",Ferret FAQs What should you not do with a ferret? Do ferrets cuddle with humans? Are ferrets high maintenance? What is toxic to ferrets? Why do ferrets smell bad? Is ferret pee toxic?,Ferret care sheet,Ferrets,323,373
"ferrets with black, tarry feces due to presence of blood petmd.com /ferret/conditions/digestive/c_ft_melena","Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets with Black Tarry Feces due to Presence of Blood,Ferrets,12,17
"melena in ferrets if you ferret's stool appears green, black, or tarry, it may have melena, which typically occurs due to the presence of digested blood in the intestines. it has also been seen in ferrets after they have ingested a sufficient amount of blood from the oral cavity or respiratory tract. melena is not a disease in itself but a symptom of some other underlying disease. the dark color of the blood is due to the oxidation of iron in the hemoglobin (the oxygen carrying pigment of red blood cells) as it passes through the small intestine and colon. symptoms and types in addition to the black, tarry appearance of the feces, ferrets with melena may demonstrate some of the following: anorexia dehydration weight loss hypersalivation vomiting regurgitation pallor of the mucous membranes poor haircoat or hair loss bruxism (clenching, grinding of the teeth) fecal staining around the anus",Melena in Ferrets Symptoms and Types,Ferrets with Black Tarry Feces due to Presence of Blood,Ferrets,150,165
"causes the most common cause of melena in ferrets is due an infection with the bacteria helicobacter mustelae gastritis. salmonella and mycobacterium avium-intracellulare infections can also cause melena, though it is more rare. other potential causes and factors include: viral infection obstruction—foreign body, tumor (lymphoma, adenocarcinoma) intussusception (folding of one intestine in another) drugs and toxins—nsaids, vaccine reaction infiltrative—inflammation of cells. /24, ingestion of blood—oropharyngeal (portion of pharynx behind the mouth), nasal, or sinus lesions (abscess, trauma, tumor, fungal). metabolic disorders—liver disease, kidney disease. coagulation disorder stress blood poisoning unsupervised chewing exposure to other ferrets vaccine reaction",Causes,Ferrets with Black Tarry Feces due to Presence of Blood,Ferrets,97,124
"diagnosis your veterinarian will first rule out other causes with a physical examination of the ferret. he or she will probably also conduct a blood test. if these are not sufficient to arrive at a diagnosis, your veterinarian may conduct coagulation studies to rule out bleeding disorders. an abdominal x-ray may indicate an obstruction such as a mass or a foreign body, while an ultrasound may be used to see the internal structures more clearly. your veterinarian may also conduct a fecal culture and even do an exploratory laparotomy and surgical biopsy if there evidence of obstruction or intestinal mass.",Diagnosis,Ferrets with Black Tarry Feces due to Presence of Blood,Ferrets,100,108
"treatment the major goal of therapy is to treat the underlying disease, including diseases of the kidney, liver, and lungs. successful treatment should ultimately resolve the problem of melena. fluid therapy will be given to replace deficit fluids in the body, and in some patients with severe blood loss and anemia, a whole blood transfusion may be required. ferrets experiencing continuous vomiting will need medication both to control the vomiting and to allow them to be able to hold their food long enough for it to digest. in cases of severe ulcers or tumor(s) in the gastrointestinal tract, surgery may be required. /24, ",Treatment,Ferrets with Black Tarry Feces due to Presence of Blood,Ferrets,103,117
"ferrets with black, tarry feces due to presence of blood petmd.com /ferret/conditions/digestive/c_ft_melena","Ferrets with Black, Tarry Feces due to Presence of Blood","Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets,12,17
"melena in ferrets if you ferret's stool appears green, black, or tarry, it may have melena, which typically occurs due to the presence of digested blood in the intestines. it has also been seen in ferrets after they have ingested a sufficient amount of blood from the oral cavity or respiratory tract. melena is not a disease in itself but a symptom of some other underlying disease. the dark color of the blood is due to the oxidation of iron in the hemoglobin (the oxygen carrying pigment of red blood cells) as it passes through the small intestine and colon. symptoms and types in addition to the black, tarry appearance of the feces, ferrets with melena may demonstrate some of the following: anorexia dehydration weight loss hypersalivation vomiting regurgitation pallor of the mucous membranes poor haircoat or hair loss bruxism (clenching, grinding of the teeth) fecal staining around the anus",Melena in Ferrets Symptoms and Types,"Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets,150,165
"causes the most common cause of melena in ferrets is due an infection with the bacteria helicobacter mustelae gastritis. salmonella and mycobacterium avium-intracellulare infections can also cause melena, though it is more rare. other potential causes and factors include: viral infection obstruction—foreign body, tumor (lymphoma, adenocarcinoma) intussusception (folding of one intestine in another) drugs and toxins—nsaids, vaccine reaction infiltrative—inflammation of cells. /24, ingestion of blood—oropharyngeal (portion of pharynx behind the mouth), nasal, or sinus lesions (abscess, trauma, tumor, fungal). metabolic disorders—liver disease, kidney disease. coagulation disorder stress blood poisoning unsupervised chewing exposure to other ferrets vaccine reaction",Causes,"Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets,97,124
"diagnosis your veterinarian will first rule out other causes with a physical examination of the ferret. he or she will probably also conduct a blood test. if these are not sufficient to arrive at a diagnosis, your veterinarian may conduct coagulation studies to rule out bleeding disorders. an abdominal x-ray may indicate an obstruction such as a mass or a foreign body, while an ultrasound may be used to see the internal structures more clearly. your veterinarian may also conduct a fecal culture and even do an exploratory laparotomy and surgical biopsy if there evidence of obstruction or intestinal mass.",Diagnosis,"Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets,100,108
"treatment the major goal of therapy is to treat the underlying disease, including diseases of the kidney, liver, and lungs. successful treatment should ultimately resolve the problem of melena. fluid therapy will be given to replace deficit fluids in the body, and in some patients with severe blood loss and anemia, a whole blood transfusion may be required. ferrets experiencing continuous vomiting will need medication both to control the vomiting and to allow them to be able to hold their food long enough for it to digest. in cases of severe ulcers or tumor(s) in the gastrointestinal tract, surgery may be required. /24, ",Treatment,"Ferrets with Black, Tarry Feces due to Presence of Blood",Ferrets,103,117
"flea infestation in ferrets petmd.com /ferret/conditions/parasitic/c_ft_flea_infestation fleas are small, usually dark-colored, wingless insects that affect many different animals, including ferrets. once it attaches itself to the ferret's skin, it will bite the animal and feed of its blood, causing skin irritations and even anemia. while most ferrets are not overly sensitive to fleas, some may develop allergies. fleas also reproduce quite quickly, laying batches of eggs on the host, which can then spread to the ferret's habitat or anything it touches. to prevent a flea outbreak in your home or a flea infestation in your ferret, bring the animal to your veterinarian at the first sign of fleas.",Flea Infestation in Ferrets,Flea Infestation in Ferrets,Ferrets,108,129
"symptoms common symptoms associated with fleas include biting, chewing, scratching or licking the infected area. the ferret will do this in an attempt to dislodge the pesky critters from its body. another good indicator of fleas is “flea dirt,” or dried blood left behind on the ferret's skin by feeding fleas. some ferrets develop skin lesions (or papules) that resemble acne, while others develop scabs or hair loss. anemia is also a problem for a ferret with fleas, especially when there are a lot of fleas on the animal, constantly draining it of blood. moreover, a ferret may develop a secondary infection if it frequently bites, chews or scratches at an area and breaks the skin. this can lead to a variety of conditions, including, in severe cases, tachycardia -- an abnormally rapid heart rhythm.",Symptoms,Flea Infestation in Ferrets,Ferrets,135,157
"causes there are many different flea species, however, those affecting ferrets will depend on the source of the fleas. for instance, ferrets which spend time outdoors may contract the parasite from wild animals, while domestic ferrets will usually contract them from cats (the ctenocephalides felis species) or from dogs (the ctenocephalides canis species). there is also a flea species in the southwestern united states which can spread a form of the bubonic plague.",Causes,Flea Infestation in Ferrets,Ferrets,73,82
"diagnosis before diagnosing flea infestation, a veterinarian will first rule out other causes for anemia, biting, skin irritations or hair loss. these may include adrenal disease or infestation with mites or other parasitic organisms. but a veterinarian will typically spot fleas or “flea dirt” through a physical examination. /24, ",Diagnosis,Flea Infestation in Ferrets,Ferrets,49,57
"treatment eradicating fleas can be difficult. currently, the best course of action is bathing the ferret with a flea shampoo. these baths should be done once a week for up to several months, or until there is no sign of adult fleas on your ferret. topical powders, sprays and creams have also been developed to control flea infestation in ferrets; consult your veterinarian as to what best suits your ferret's situation. if your ferret is suffering from skin irritation or inflammation, a veterinarian may prescribe corticosteroid or anti-inflammatory medication.",Treatment,Flea Infestation in Ferrets,Ferrets,89,101
"living and management typically, flea-control products are necessary to help control and eliminate the flea population from your home. in addition, you should clean and disinfect your ferret's habitat or area, including its cage, bedding or anything it might have come in contact with. it is easier to get rid of fleas in northern or colder climates, as the frost keeps the parasites away. ferret owners in temperate climates, meanwhile, must use flea- control products year-round. /24, ",Living and Management,Flea Infestation in Ferrets,Ferrets,77,93
fluid buildup in the kidney due to kidney or ureter obstruction in ferret petmd.com /ferret/conditions/urinary/c_ft_hydronephrosis,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,15,19
"hydronephrosis in ferrets usually one-sided and occurring secondary to complete or partial obstruction of the kidney or ureter by kidney stones, tumor, trauma or disease, hydronephrosis causes fluid buildup in the ferret's kidney. it can be seen in either gender, though it is more common in young females, especially those that have been spayed, which may cause inadvertent cuts on the ureter during the procedure. symptoms and types some ferrets may be without overt symptoms, while others may display one or many of the following: vomiting restlessness loss of appetite (anorexia) excessive thirst and urination (polydipsia and polyuria, respectively) blood in urine (hematuria) signs of uremia bad breath (halitosis) mouth sores lower back pain abdominal pain and distension",Hydronephrosis in Ferrets Symptoms and Types,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,118,135
"causes any cause of ureteral obstruction, including stones, cancer, prostate disease, abscesses, cysts, blood clot, or other mass. inadvertent ligation of the ureter during spaying",Causes,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,25,33
"diagnosis your veterinarian will perform a complete physical exam on your ferret after taking a thorough medical history, including recent activities that may have precipitated the symptoms. standard laboratory tests include a blood chemical profile, a complete blood count, an electrolyte panel, and a urinalysis to rule out or confirm other causes of disease. abdominal x-rays and an ultrasounds are a couple other important tools for diagnosing hydronephrosis and its underlying cause. /24, ",Diagnosis,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,73,82
"treatment the treatment plan will depend on the underlying cause of the disease and whether or not there is kidney failure. if the obstruction is causing serious damage, for example, it may require surgery. fluid therapy is typically needed to restore electrolyte deficits.",Treatment,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,43,48
"living and management depending on the diagnosis and the treatment plan, your veterinarian may want you to bring your ferret in for blood tests from time to time to monitor its progress. its prognosis will depend on the underlying cause and whether or not the animal is suffering from an infection. /24, ",Living and Management,Fluid Buildup in the Kidney Due to Kidney or Ureter Obstruction in Ferret,Ferrets,52,56
"fluid in the chest cavity of ferrets petmd.com /ferret/conditions/respiratory/c_ft_pleural_effusion pleural effusion in ferrets pleural effusion refers to an abnormal accumulation of fluid within the chest cavity. typically, this is due to an increased fluid production or insufficient re-absorption of fluid in the body -- both of which may occur for a number of reasons, including an alteration in the lymphatic function, which is responsible for collecting and transporting tissue fluids throughout the body.",Fluid in the Chest Cavity of Ferrets Pleural Effusion in Ferrets,Fluid in the Chest Cavity of Ferrets,Ferrets,73,84
"symptoms and types the symptoms of pleural effusion vary greatly depending on the underlying cause of the condition, and also depend on the volume of fluid and rapidity of fluid accumulation in the pleural cavity. some general symptoms that may occur include: coughing open-mouth breathing raspy, labored breathing (dyspnea) irregularly rapid heartbeat (tachypnea) bluish to purplish color of skin exercise intolerance sluggishness partial or full paralysis of hind limbs a physical examination by a veterinarian may reveal further symptoms such as muffled or inaudible heart and lung sounds, and unusually shallow and rapid breathing related to dyspnea.",Symptoms and Types,Fluid in the Chest Cavity of Ferrets,Ferrets,97,106
"causes there are a variety of causes that can lead to pleural effusion, some easier to treat than others. the most common cause of pleural effusion is congestive heart failure (chf). another common cause is the presence of intrathoracic neoplasia, a tumor (medically referred to as a neoplasm) located in the chest cavity. other less common causes include infection (bacterial, viral, or fungal), over- hydration, liver disease, abnormalities in the lymphatic system, or a diaphragmatic hernia (a rip or tear in the diaphragm, the sheet of muscle separating the abdomen and thorax). /24, ",Causes,Fluid in the Chest Cavity of Ferrets,Ferrets,93,112
"diagnosis one diagnostic procedure that may be done in cases of suspected pleural effusion is thoracocentesis, in which a hollow needle is used to remove fluid from the pleural cavity. this can determine the type of fluid in the cavity and may help identify potential underlying causes. an exploratory thoracotomy, a surgical procedure in which the chest is opened, may also be done in order to obtain tissue samples from the lungs, lymph nodes, or pleura. other diagnostic procedures that may be used include ultrasounds of the chest, heart-worm testing if cardiac disease is suspected, bacterial cultures if infection is expected, and urine analysis.",Diagnosis,Fluid in the Chest Cavity of Ferrets,Ferrets,104,117
"treatment treatment and care vary depending on the underlying reason for pleural effusion. thoracocentesis (see above) is generally the first step. this relieves the pressure on the lungs and alleviates respiratory distress. if the ferret is stable after thoracocentesis, outpatient treatment (meaning outside of the hospital, at home) may be possible; however, hospitalization may be necessary.",Treatment,Fluid in the Chest Cavity of Ferrets,Ferrets,56,66
"prevention because there are such a variety of causes that may lead to pleural effusion in ferrets, there is no distinct prevention method that can be advised. /24, ",Prevention,Fluid in the Chest Cavity of Ferrets,Ferrets,28,31
"foot and toenail disorders in ferrets petmd.com /ferret/conditions/skin/c_ft_pododermatitis_and_nail_bed_disorders pododermatitis and nail bed disorders in ferrets inflammation of the feet, including foot pads, nail beds, and between the toes, is referred to as pododermatitis. causes for these type of disorders include infectious, allergic, cancerous, and environmental diseases, though it's uncommon in pet ferrets. nails and nailfolds are also subject to trauma and degeneration.",Foot and Toenail Disorders in Ferrets Pododermatitis and Nail Bed Disorders in Ferrets,Foot and Toenail Disorders in Ferrets,Ferrets,62,78
"symptoms and types the following symptoms are commonly seen: lameness reddened/swollen paws painful and itchy paws fluid buildup in the paws small, solid masses thickened, raised, or flat top areas loss of the top portion of the skin deformity or shedding of the nail discharge from the paws inflammation of the soft tissue around the nail",Symptoms and Types,Foot and Toenail Disorders in Ferrets,Ferrets,56,61
"causes bacterial, fungal, and viral infections can cause this form of skin inflammation to develop, especially those that have not been vaccinated against canine distemper virus. there are also two forms of parasitic infections caused by mange (which is caused by mites): one involving primarily the feet, another more generalized or localized to other areas of the body. other potential causes for it can include cancer, trauma, poor grooming, decreased levels of thyroid hormones, increased levels of steroids present, and irritants from the environment.",Causes,Foot and Toenail Disorders in Ferrets,Ferrets,84,98
"diagnosis your veterinarian will conduct a thorough physical examination to try and identify the underlying cause of the inflammation. he or she may ask your questions about the ferret's environment and its diet. by conducting skin scrapings, cultures, and microscopic examination of any fluid or pus from lesions, your veterinarian can deduce the type of infection. he or she will be most concerned that your ferret has canine distemper virus, mange, or possibly even cancer. /24, ",Diagnosis,Foot and Toenail Disorders in Ferrets,Ferrets,76,87
"treatment foot soaks, hot packing, and/or bandaging may be necessary, depending on cause. whether or not you need to limit your pet’s activity or administer medication will also depend on the underlying cause and the severity of the lesions. if there are tumors, they may need to be removed surgically. if there are abscesses, they may need to be drained. in severe cases, removing dead tissue may be necessary before medications are prescribed.",Treatment,Foot and Toenail Disorders in Ferrets,Ferrets,73,86
"living and management success of therapy depends on finding the underlying cause. you will need to follow your veterinarians directions and advice, particularly in administering appropriate medications.",Living and Management,Foot and Toenail Disorders in Ferrets,Ferrets,27,30
"prevention there are a number of causes that can lead to pododermatitis and nailbed disorders, thus it is difficult to pinpoint effective preventative measures. however, vaccinated against canine distemper virus may limit the ferret’s ability to contract that form of skin inflammation. /24, ",Prevention,Foot and Toenail Disorders in Ferrets,Ferrets,43,49
"foreign objects in stomach in ferrets petmd.com /ferret/conditions/digestive/c_ft_foreign_objects_in_stomach ingestion of foreign object like any other animal, the inquisitive ferret also chews up, eats and can accidentally swallow various kinds foreign objects. these foreign objects usually lodge themselves in the stomach and may even block the ferret's intestines.",Foreign Objects In Stomach in Ferrets Ingestion of Foreign Object,Foreign Objects In Stomach in Ferrets,Ferrets,47,56
"symptoms and types the most common signs seen in ferrets with foreign objects in the stomach are vomiting, diarrhea or difficulty passing stool. other symptoms may include: loss of appetite teeth clenching teeth grinding excessive salivation sharp abdominal pain bloody stool inflammation of the mucous membrane in the stomach (gastritis) foreign objects eaten by ferrets are often various things lying around the home; among them: hairballs (common during shedding periods) soft rubber plastic items bedding clothes baby bottle nipples pacifiers recently weaned ferrets are known for chewing their bedding, while baby ferrets (kits) love to chew the bottle nipples and any pacifiers lying around.",Symptoms and Types,Foreign Objects In Stomach in Ferrets,Ferrets,104,114
"diagnosis x-rays are usually sufficient in diagnosing the foreign object(s) in the ferret's stomach. although there are times an endoscopy may be needed. /24, ",Diagnosis,Foreign Objects In Stomach in Ferrets,Ferrets,24,31
"treatment soft foreign objects in the stomach, and foreign objects that are not blocking the intestine, can be passed through the ferret's stool using laxatives. surgery may be required if the digestive tract is blocked. however, ferrets usually recover well from this type of surgery. /24, ",Treatment,Foreign Objects In Stomach in Ferrets,Ferrets,46,54
"fungal infection (dermatophytosis) of the skin, hair and nails in ferrets petmd.com /ferret/conditions/skin/c_ft_dermatophytosis","Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets","Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,13,19
"dermatophytosis in ferrets dermatophytosis is a rare form of fungal infection in ferrets affecting primarily the hair, nails (claws), and sometimes the uppermost parts of the skin. it can affect both males and females regardless of their age. moreover, an infected ferret can spread the infection to other animals. symptoms and types symptoms of dermatophytosis include accumulations of surface skin cells, such as seen in dandruff (scales); poor hair coat; reddened skin (erythema); darkened skin (hyperpigmentation); itchiness (pruritus); and hair loss (alopecia), which may be patchy or circular. other indications of dermatophytosis that are readily apparent on the skin are raised, rounded, knotty (nodular) lesions known as granulomatous lesions, or boils, and raised nodular lesions. there may also be inflammation of the claw folds (paronychia), the folds of skin bordering the nail.",Dermatophytosis in Ferrets Symptoms and Types,"Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,132,161
"causes ferrets most commonly develop dermatophytosis because of infections with the fungi microsporum canis or trichophyton mentagrophytes . the incidence of each fungus varies according to your geographical location. diseases or medications that decrease the body's ability to develop a normal immune response (known as immunocompromising diseases, or immunosuppressive medications, respectively) can increase the likelihood that your ferret will be susceptible to a fungal infection of the skin, hair, and/or nails, as well as increase the potential for a more severe infection. environments that are densely populated with animals (for example, in an animal shelter or kennel), or where there is poor nutrition, poor management practices, and lack of adequate quarantine period, will also increase risk of infection.",Causes,"Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,118,135
"diagnosis to diagnose dermatophytosis a veterinarian will want to rule out other causes for hair loss, which may include ferret adrenal disease and seasonal flank alopecia, a form of hair loss that occurs during the breeding season. contamination with ear mites, fleas and parasitic infections can also result in characteristic forms of hair loss or alopecia. your veterinarian will also perform a fungal culture of skin clippings, a microscopic examination of a sample of hair, and possibly a skin biopsy. /24, ",Diagnosis,"Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,81,90
"treatment most ferrets can be treated on an outpatient basis, and some milder cases may even resolve without treatment or intervention. however, quarantine procedures should be considered due to the infective and zoonotic (transmittable to humans) nature of some types of dermatophytosis. if your veterinarian needs to prescribe antifungal medications, the use of an elizabethan collar (a wide collar placed around the neck) is recommended to prevent ingestion of antifungal creams applied to the ferret's skin.",Treatment,"Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,76,85
"living and management a fungal culture is the only means of truly monitoring your ferret's response to treatment. many animals will improve clinically, but remain fungal culture positive. it is advisable to repeat fungal cultures toward the end of treatment, and continue treatment until at least one culture result is negative. in resistant cases, fungal cultures may be repeated on a weekly basis, and treatment continued until two to three consecutive negative results are obtained. /24, ",Living and Management,"Fungal Infection (Dermatophytosis) of the Skin, Hair And Nails in Ferrets",Ferrets,76,86
"fungal pneumonia in ferrets petmd.com /ferret/conditions/respiratory/c_ft_pneumonia_mycotic mycotic pneumonia in ferrets fungal pneumonia is rarely diagnosed in ferrets, and those rarely housed outside are less likely to be exposed to fungal elements, which are typically inhaled from contaminated soil and then colonize in the ferret's lungs.",Fungal Pneumonia in Ferrets Mycotic Pneumonia in Ferrets,Fungal Pneumonia in Ferrets,Ferrets,45,53
"symptoms and types dimorphic fungi is seen in two forms -- mold and yeast -- is sometimes attributed to fungal pneumonia. blastomycosis is another form of this pneumonia. it is found in the southeastern u.s. and midwest, along the mississippi, ohio, missouri, and tennessee rivers and southern great lakes; also in southern mid-atlantic states. another form, similar to but more widely distributed, is found in texas, oklahoma, and california. yet another form is found in the southwest from texas to california. and another form appears sporadically throughout the united states. in other words, your ferret may contract this disease almost anywhere in the united states. symptoms associated with fungal pneumonia will primarily depend on the organ systems involved. some signs include: fever lameness runny nose chronic weight loss and loss of appetite shortness of breath coughing (seen inconsistently in ferrets) bumps on the skin (uncommon, but have been reported)",Symptoms and Types,Fungal Pneumonia in Ferrets,Ferrets,149,176
"causes there are a variety of fungi that may lead to pneumonia. your ferret may be exposed to them by being outdoors and coming into contact with contaminated soils, fecal matter and other material. moreover, ferrets with immune function issues (such as those undergoing chemotherapy) are more prone to develop this form of pneumonia.",Causes,Fungal Pneumonia in Ferrets,Ferrets,54,60
"diagnosis many other diseases exhibit many of these symptoms, so your veterinarian will need to rule those out before he arrives at a definitive diagnosis. this is typically accomplished with a microscopic examination of cells retrieved from the respirator /24, system, or from skin cells if there are tumors or cysts. he or she may also want to do a chest x-ray and possibly an x-ray and/or an ultrasound of the abdomen. in some cases, a spinal tap or an aspiration of bone marrow may be needed.",Diagnosis,Fungal Pneumonia in Ferrets,Ferrets,87,98
"treatment depending on the type of fungi, your veterinarian may prescribe anti-fungal medication. if your ferret is dehydrated, refuses to eat and is suffering from dehydration and severely low levels of oxygen in the blood, your veterinarian may employ fluid therapy and recommend dietary changes. please be aware that the course of treatment is expensive and will probably be necessary for at least two months.",Treatment,Fungal Pneumonia in Ferrets,Ferrets,65,72
"living and management unfortunately, the prognosis for many ferrets with mycotic pneumonia is guarded to poor. your veterinarian will want to monitor your pet monthly while it is on medications and to check for recurrence. you are not likely to catch the disease from your pet. if you do come down with pneumonia, though, it's probably because of the same source as your pet's infection. you will want to look at the areas where your ferret lives and plays and clean thoroughly. /24, ",Living and Management,Fungal Pneumonia in Ferrets,Ferrets,83,94
gastrointestinal disease (helicobacter mustelae) in ferrets petmd.com /ferret/conditions/digestive/c_ft_helicobacter_mustelae,Gastrointestinal Disease (Helicobacter Mustelae) in Ferrets,Gastrointestinal Disease (Helicobacter Mustelae) in Ferrets,Ferrets,8,13
